min_size_pct,min_bars_in,rr_ratio,risk_per_trade,total_return_pct,cagr_pct,sharpe_ratio,sortino_ratio,max_drawdown_pct,calmar_ratio,win_rate_pct,profit_factor,total_trades,final_capital
2.0,6,1.5,0.1,-99.99,-79.25,-1.491,-0.558,-100.0,-0.793,33.16,0.708,374,0.56
2.0,8,2.0,0.1,-99.99,-76.44,-1.458,-0.501,-99.99,-0.764,29.26,0.651,270,1.24
3.0,5,3.0,0.15,-99.99,-78.59,-0.595,-0.232,-100.0,-0.786,26.58,0.832,237,0.69
4.0,3,2.5,0.2,-99.99,-76.72,-0.293,-0.103,-99.99,-0.767,30.56,0.928,216,1.15
3.0,2,3.0,0.1,-99.99,-76.37,-0.88,-0.433,-100.0,-0.764,27.63,0.813,427,1.27
4.0,4,3.0,0.2,-99.99,-77.68,-0.323,-0.112,-99.99,-0.777,28.18,0.899,181,0.89
1.0,10,2.0,0.15,-99.99,-75.97,-0.767,-0.268,-99.99,-0.76,35.16,0.829,273,1.4
2.0,10,1.5,0.15,-99.99,-78.55,-1.063,-0.317,-99.99,-0.786,35.34,0.736,232,0.69
3.0,3,4.0,0.15,-99.99,-77.87,-0.297,-0.145,-100.0,-0.779,28.26,0.946,322,0.84
1.0,6,1.5,0.08,-99.99,-76.29,-1.503,-0.654,-99.99,-0.763,36.29,0.768,507,1.29
2.0,10,2.0,0.15,-99.99,-79.04,-0.971,-0.306,-99.99,-0.79,31.65,0.739,218,0.6
1.0,8,3.0,0.1,-99.99,-79.38,-1.265,-0.528,-100.0,-0.794,29.31,0.714,331,0.54
4.0,2,2.5,0.15,-99.99,-77.28,-0.731,-0.267,-99.99,-0.773,27.27,0.794,253,0.99
1.0,6,3.0,0.08,-99.99,-79.07,-1.326,-0.664,-100.0,-0.791,29.96,0.752,464,0.6
3.0,8,3.0,0.2,-99.99,-79.18,-0.51,-0.164,-100.0,-0.792,27.5,0.822,160,0.58
1.0,8,4.0,0.1,-99.99,-76.77,-0.983,-0.445,-100.0,-0.768,28.66,0.763,321,1.14
4.0,2,3.0,0.15,-99.99,-76.96,-0.622,-0.241,-99.99,-0.77,26.4,0.817,250,1.08
2.0,6,2.0,0.1,-99.99,-78.16,-1.272,-0.511,-100.0,-0.782,30.56,0.734,360,0.77
0.5,2,1.5,0.02,-99.99,-76.43,-4.388,-2.937,-99.99,-0.764,34.32,0.631,1556,1.24
1.0,6,4.0,0.08,-99.99,-78.89,-1.203,-0.637,-100.0,-0.789,29.31,0.757,447,0.63
2.0,10,4.0,0.15,-99.99,-76.56,-0.584,-0.223,-99.99,-0.766,27.27,0.81,198,1.2
1.0,10,1.5,0.15,-99.99,-79.53,-1.03,-0.341,-100.0,-0.795,37.41,0.781,294,0.52
3.0,8,4.0,0.2,-99.99,-75.85,-0.301,-0.106,-99.99,-0.759,26.49,0.893,151,1.45
1.0,6,2.0,0.08,-99.99,-77.23,-1.444,-0.656,-99.99,-0.772,33.19,0.755,479,1.01
4.0,4,2.5,0.2,-99.99,-76.23,-0.367,-0.119,-99.99,-0.762,30.05,0.89,183,1.31
2.0,8,3.0,0.1,-99.99,-79.46,-1.476,-0.544,-100.0,-0.795,25.2,0.608,254,0.53
2.0,8,2.5,0.1,-99.99,-78.68,-1.475,-0.53,-100.0,-0.787,26.44,0.626,261,0.67
3.0,5,2.5,0.15,-99.99,-78.32,-0.636,-0.238,-100.0,-0.783,28.4,0.831,243,0.74
4.0,3,3.0,0.2,-99.99,-78.96,-0.281,-0.106,-100.0,-0.79,28.64,0.926,213,0.62
1.0,6,2.5,0.08,-99.99,-77.69,-1.344,-0.646,-100.0,-0.777,31.05,0.759,467,0.88
0.5,6,4.0,0.1,-100.0,-86.07,-1.197,-0.644,-100.0,-0.861,28.78,0.767,469,0.05
0.5,6,3.0,0.1,-100.0,-86.06,-1.291,-0.664,-100.0,-0.861,29.51,0.767,488,0.05
0.5,6,2.5,0.15,-100.0,-93.09,-1.179,-0.584,-100.0,-0.931,30.77,0.791,494,0.0
0.5,6,2.5,0.2,-100.0,-96.37,-1.13,-0.553,-100.0,-0.964,30.77,0.794,494,0.0
3.0,5,1.5,0.2,-100.0,-92.25,-1.223,-0.385,-100.0,-0.922,32.82,0.704,262,0.0
4.0,2,2.5,0.2,-100.0,-88.77,-0.731,-0.267,-100.0,-0.888,27.27,0.793,253,0.01
3.0,4,3.0,0.15,-100.0,-84.18,-0.719,-0.303,-100.0,-0.842,25.69,0.812,288,0.1
1.5,4,2.0,0.08,-100.0,-88.73,-1.964,-1.014,-100.0,-0.887,30.75,0.705,657,0.01
0.5,5,3.0,0.2,-100.0,-98.6,-1.395,-0.778,-100.0,-0.986,28.76,0.763,619,0.0
0.5,5,3.0,0.15,-100.0,-96.95,-1.437,-0.815,-100.0,-0.969,28.76,0.764,619,0.0
0.5,6,3.0,0.08,-100.0,-79.68,-1.33,-0.686,-100.0,-0.797,29.51,0.762,488,0.5
0.5,6,4.0,0.2,-100.0,-96.95,-1.109,-0.572,-100.0,-0.97,28.78,0.774,469,0.0
0.5,6,3.0,0.15,-100.0,-93.92,-1.2,-0.613,-100.0,-0.939,29.51,0.777,488,0.0
0.5,6,4.0,0.15,-100.0,-94.09,-1.142,-0.602,-100.0,-0.941,28.78,0.772,469,0.0
0.5,6,3.0,0.2,-100.0,-96.8,-1.137,-0.575,-100.0,-0.968,29.51,0.782,488,0.0
1.5,4,2.0,0.1,-100.0,-93.7,-1.946,-1.004,-100.0,-0.937,30.75,0.705,657,0.0
0.5,6,2.5,0.1,-100.0,-84.51,-1.262,-0.63,-100.0,-0.845,30.77,0.783,494,0.09
0.5,5,3.0,0.1,-100.0,-91.33,-1.47,-0.85,-100.0,-0.913,28.76,0.767,619,0.0
1.5,4,2.0,0.15,-100.0,-98.13,-1.886,-0.973,-100.0,-0.981,30.75,0.709,657,0.0
1.5,4,2.0,0.2,-100.0,-99.25,-1.87,-0.954,-100.0,-0.993,30.75,0.706,657,0.0
4.0,2,3.0,0.2,-100.0,-88.68,-0.619,-0.24,-100.0,-0.887,26.4,0.818,250,0.01
3.0,4,2.5,0.2,-100.0,-90.93,-0.63,-0.258,-100.0,-0.909,27.8,0.847,295,0.0
0.5,5,3.0,0.08,-100.0,-85.94,-1.472,-0.859,-100.0,-0.859,28.76,0.771,619,0.05
1.5,3,4.0,0.2,-100.0,-99.37,-1.451,-0.924,-100.0,-0.994,28.1,0.766,751,0.0
3.0,4,3.0,0.2,-100.0,-92.67,-0.713,-0.299,-100.0,-0.927,25.69,0.813,288,0.0
3.0,5,1.5,0.15,-100.0,-83.96,-1.223,-0.387,-100.0,-0.84,32.82,0.706,262,0.11
1.5,3,4.0,0.15,-100.0,-98.5,-1.478,-0.955,-100.0,-0.985,28.1,0.766,751,0.0
1.5,2,1.5,0.2,-100.0,-100.0,-2.569,-1.563,-100.0,-1.0,33.33,0.707,1119,0.0
0.5,6,1.5,0.1,-100.0,-83.91,-1.474,-0.663,-100.0,-0.839,36.25,0.781,538,0.12
1.5,3,4.0,0.1,-100.0,-94.7,-1.516,-0.988,-100.0,-0.947,28.1,0.763,751,0.0
0.5,5,4.0,0.2,-100.0,-98.76,-1.397,-0.799,-100.0,-0.988,27.38,0.746,599,0.0
0.5,6,1.5,0.15,-100.0,-92.37,-1.356,-0.608,-100.0,-0.924,36.25,0.793,538,0.0
0.5,6,1.5,0.2,-100.0,-95.94,-1.315,-0.583,-100.0,-0.959,36.25,0.792,538,0.0
3.0,4,4.0,0.2,-100.0,-91.75,-0.557,-0.248,-100.0,-0.917,25.27,0.846,277,0.0
3.0,4,4.0,0.15,-100.0,-82.77,-0.577,-0.257,-100.0,-0.828,25.27,0.841,277,0.18
1.5,4,1.5,0.08,-100.0,-87.42,-2.042,-0.996,-100.0,-0.874,33.67,0.714,683,0.03
4.0,2,2.0,0.2,-100.0,-87.34,-0.766,-0.263,-100.0,-0.873,29.5,0.797,261,0.03
0.5,5,4.0,0.15,-100.0,-97.28,-1.427,-0.837,-100.0,-0.973,27.38,0.747,599,0.0
3.0,4,2.5,0.15,-100.0,-81.91,-0.665,-0.272,-100.0,-0.819,27.8,0.839,295,0.24
1.5,2,4.0,0.05,-100.0,-81.07,-1.618,-1.212,-100.0,-0.811,28.77,0.787,987,0.32
0.5,5,4.0,0.1,-100.0,-92.11,-1.458,-0.875,-100.0,-0.921,27.38,0.75,599,0.0
0.5,5,4.0,0.08,-100.0,-86.7,-1.425,-0.869,-100.0,-0.867,27.38,0.759,599,0.04
0.5,6,2.0,0.1,-100.0,-84.89,-1.424,-0.669,-100.0,-0.849,32.81,0.767,506,0.08
0.5,6,2.0,0.15,-100.0,-93.17,-1.328,-0.62,-100.0,-0.932,32.81,0.776,506,0.0
0.5,6,2.0,0.2,-100.0,-96.51,-1.303,-0.599,-100.0,-0.965,32.81,0.773,506,0.0
4.0,2,1.5,0.2,-100.0,-84.05,-0.729,-0.233,-100.0,-0.84,33.58,0.825,271,0.11
1.5,4,1.5,0.1,-100.0,-92.77,-2.025,-0.987,-100.0,-0.928,33.67,0.714,683,0.0
1.5,4,1.5,0.15,-100.0,-97.82,-1.992,-0.969,-100.0,-0.978,33.67,0.713,683,0.0
1.5,4,1.5,0.2,-100.0,-99.15,-1.996,-0.961,-100.0,-0.992,33.67,0.705,683,0.0
1.5,3,4.0,0.08,-100.0,-90.05,-1.499,-0.986,-100.0,-0.901,28.1,0.767,751,0.01
1.0,4,3.0,0.2,-100.0,-99.1,-1.479,-0.872,-100.0,-0.991,30.04,0.77,719,0.0
0.5,8,1.5,0.15,-100.0,-88.11,-1.322,-0.506,-100.0,-0.881,36.75,0.759,400,0.02
1.5,4,2.5,0.08,-100.0,-86.1,-1.56,-0.858,-100.0,-0.861,29.72,0.755,636,0.05
0.5,8,4.0,0.15,-100.0,-88.9,-1.002,-0.455,-100.0,-0.889,28.74,0.763,341,0.01
1.5,2,2.0,0.15,-100.0,-99.67,-2.437,-1.569,-100.0,-0.997,30.8,0.709,1078,0.0
1.5,5,3.0,0.08,-100.0,-79.83,-1.255,-0.66,-100.0,-0.798,28.86,0.771,499,0.47
1.5,5,2.5,0.2,-100.0,-98.01,-1.301,-0.648,-100.0,-0.98,29.53,0.76,508,0.0
1.5,5,2.5,0.15,-100.0,-95.51,-1.32,-0.665,-100.0,-0.955,29.53,0.762,508,0.0
1.5,5,2.5,0.1,-100.0,-87.84,-1.385,-0.696,-100.0,-0.878,29.53,0.755,508,0.02
0.5,8,4.0,0.2,-100.0,-92.88,-0.904,-0.41,-100.0,-0.929,28.74,0.782,341,0.0
1.0,8,3.0,0.15,-100.0,-90.02,-1.218,-0.507,-100.0,-0.9,29.31,0.718,331,0.01
1.5,4,2.5,0.1,-100.0,-92.0,-1.552,-0.852,-100.0,-0.92,29.72,0.755,636,0.0
1.5,5,2.5,0.08,-100.0,-80.69,-1.396,-0.702,-100.0,-0.807,29.53,0.754,508,0.36
1.5,2,2.0,0.1,-100.0,-98.42,-2.534,-1.624,-100.0,-0.984,30.8,0.703,1078,0.0
1.5,5,2.0,0.2,-100.0,-98.36,-1.576,-0.736,-100.0,-0.984,31.05,0.723,525,0.0
1.5,5,2.0,0.15,-100.0,-96.06,-1.569,-0.744,-100.0,-0.961,31.05,0.73,525,0.0
1.5,5,2.0,0.1,-100.0,-88.88,-1.628,-0.77,-100.0,-0.889,31.05,0.725,525,0.01
1.5,5,2.0,0.08,-100.0,-82.16,-1.641,-0.777,-100.0,-0.822,31.05,0.725,525,0.22
3.0,3,3.0,0.2,-100.0,-91.45,-0.501,-0.228,-100.0,-0.915,28.11,0.89,338,0.0
0.5,10,1.5,0.15,-100.0,-80.13,-1.057,-0.354,-100.0,-0.801,37.79,0.78,307,0.43
1.5,5,3.0,0.1,-100.0,-87.34,-1.261,-0.66,-100.0,-0.873,28.86,0.768,499,0.03
1.5,5,3.0,0.15,-100.0,-95.37,-1.222,-0.638,-100.0,-0.954,28.86,0.772,499,0.0
0.5,10,1.5,0.2,-100.0,-87.95,-1.061,-0.351,-100.0,-0.88,37.79,0.771,307,0.02
1.5,5,3.0,0.2,-100.0,-97.98,-1.22,-0.627,-100.0,-0.98,28.86,0.766,499,0.0
3.0,3,3.0,0.15,-100.0,-81.89,-0.511,-0.234,-100.0,-0.819,28.11,0.888,338,0.24
1.5,5,4.0,0.08,-100.0,-80.65,-1.214,-0.665,-100.0,-0.807,28.45,0.761,485,0.36
1.5,5,4.0,0.1,-100.0,-88.0,-1.222,-0.665,-100.0,-0.88,28.45,0.759,485,0.02
1.5,2,2.0,0.2,-100.0,-100.0,-2.339,-1.506,-100.0,-1.0,30.8,0.714,1078,0.0
0.5,10,2.0,0.2,-100.0,-86.3,-0.848,-0.293,-100.0,-0.863,34.98,0.805,283,0.04
1.5,5,4.0,0.15,-100.0,-95.59,-1.166,-0.632,-100.0,-0.956,28.45,0.767,485,0.0
1.5,5,4.0,0.2,-100.0,-98.05,-1.175,-0.62,-100.0,-0.981,28.45,0.762,485,0.0
3.0,3,2.5,0.2,-100.0,-89.99,-0.447,-0.199,-100.0,-0.9,29.6,0.914,348,0.01
3.0,3,2.5,0.15,-100.0,-79.73,-0.469,-0.209,-100.0,-0.797,29.6,0.909,348,0.49
3.0,3,2.0,0.2,-100.0,-91.75,-0.722,-0.295,-100.0,-0.918,30.51,0.849,354,0.0
0.5,10,2.5,0.15,-100.0,-81.74,-0.951,-0.348,-100.0,-0.817,31.0,0.767,271,0.25
0.5,8,3.0,0.2,-100.0,-94.2,-1.143,-0.489,-100.0,-0.942,29.46,0.737,353,0.0
0.5,8,3.0,0.15,-100.0,-90.66,-1.258,-0.536,-100.0,-0.907,29.46,0.719,353,0.0
0.5,8,3.0,0.1,-100.0,-80.65,-1.309,-0.562,-100.0,-0.807,29.46,0.716,353,0.37
0.5,8,2.0,0.15,-100.0,-87.03,-1.117,-0.449,-100.0,-0.87,33.96,0.78,374,0.03
1.5,4,2.5,0.15,-100.0,-97.42,-1.498,-0.822,-100.0,-0.974,29.72,0.76,636,0.0
3.0,4,2.0,0.2,-100.0,-93.11,-0.96,-0.362,-100.0,-0.931,29.08,0.773,306,0.0
4.0,2,4.0,0.2,-100.0,-84.17,-0.278,-0.119,-100.0,-0.842,26.47,0.926,238,0.1
3.0,4,2.0,0.15,-100.0,-85.5,-0.982,-0.371,-100.0,-0.855,29.08,0.77,306,0.06
1.5,3,3.0,0.2,-100.0,-99.4,-1.557,-0.965,-100.0,-0.994,28.37,0.761,772,0.0
0.5,8,1.5,0.2,-100.0,-92.84,-1.267,-0.482,-100.0,-0.928,36.75,0.762,400,0.0
1.5,4,2.5,0.2,-100.0,-98.88,-1.472,-0.8,-100.0,-0.989,29.72,0.759,636,0.0
1.0,8,4.0,0.2,-100.0,-92.76,-0.884,-0.394,-100.0,-0.928,28.66,0.78,321,0.0
1.5,4,3.0,0.08,-100.0,-85.21,-1.392,-0.801,-100.0,-0.852,28.91,0.774,626,0.07
1.5,4,3.0,0.1,-100.0,-91.52,-1.403,-0.803,-100.0,-0.915,28.91,0.771,626,0.0
1.5,4,3.0,0.15,-100.0,-97.26,-1.361,-0.778,-100.0,-0.973,28.91,0.774,626,0.0
1.5,4,3.0,0.2,-100.0,-98.83,-1.36,-0.765,-100.0,-0.988,28.91,0.77,626,0.0
1.0,8,4.0,0.15,-100.0,-88.54,-0.966,-0.432,-100.0,-0.885,28.66,0.763,321,0.01
1.5,2,2.0,0.05,-100.0,-87.57,-2.65,-1.685,-100.0,-0.876,30.8,0.695,1078,0.02
0.5,8,2.0,0.2,-100.0,-92.27,-1.083,-0.431,-100.0,-0.923,33.96,0.781,374,0.0
1.0,8,3.0,0.2,-100.0,-93.82,-1.113,-0.466,-100.0,-0.938,29.31,0.736,331,0.0
1.5,4,4.0,0.08,-100.0,-85.11,-1.26,-0.769,-100.0,-0.851,28.31,0.781,611,0.07
1.5,4,4.0,0.1,-100.0,-91.58,-1.286,-0.777,-100.0,-0.916,28.31,0.776,611,0.0
1.5,4,4.0,0.15,-100.0,-97.24,-1.233,-0.741,-100.0,-0.972,28.31,0.782,611,0.0
1.5,4,4.0,0.2,-100.0,-98.81,-1.236,-0.726,-100.0,-0.988,28.31,0.779,611,0.0
3.0,4,1.5,0.2,-100.0,-92.47,-1.048,-0.368,-100.0,-0.925,33.23,0.77,319,0.0
3.0,4,1.5,0.15,-100.0,-84.4,-1.07,-0.376,-100.0,-0.844,33.23,0.767,319,0.1
1.5,2,2.0,0.08,-100.0,-96.5,-2.571,-1.644,-100.0,-0.965,30.8,0.701,1078,0.0
0.5,8,2.5,0.15,-100.0,-88.4,-1.1,-0.467,-100.0,-0.884,30.83,0.767,360,0.02
0.5,8,2.5,0.2,-100.0,-92.68,-1.0,-0.425,-100.0,-0.927,30.83,0.783,360,0.0
1.5,5,1.5,0.08,-100.0,-82.26,-1.841,-0.815,-100.0,-0.823,33.76,0.711,545,0.21
1.5,5,1.5,0.1,-100.0,-88.84,-1.822,-0.806,-100.0,-0.888,33.76,0.712,545,0.01
1.5,5,1.5,0.15,-100.0,-96.07,-1.774,-0.785,-100.0,-0.961,33.76,0.714,545,0.0
3.0,3,4.0,0.2,-100.0,-89.23,-0.303,-0.147,-100.0,-0.892,28.26,0.943,322,0.01
1.5,5,1.5,0.2,-100.0,-98.35,-1.771,-0.775,-100.0,-0.984,33.76,0.708,545,0.0
1.5,2,1.5,0.15,-100.0,-99.65,-2.637,-1.606,-100.0,-0.996,33.33,0.705,1119,0.0
0.5,5,2.5,0.08,-100.0,-87.16,-1.687,-0.939,-100.0,-0.872,29.5,0.745,634,0.03
1.5,3,3.0,0.15,-100.0,-98.54,-1.597,-0.997,-100.0,-0.985,28.37,0.76,772,0.0
0.5,3,1.5,0.1,-100.0,-98.37,-2.859,-1.792,-100.0,-0.984,33.07,0.702,1143,0.0
0.5,3,2.0,0.05,-100.0,-91.27,-3.05,-1.977,-100.0,-0.913,29.2,0.669,1089,0.0
3.0,6,3.0,0.15,-100.0,-80.35,-0.765,-0.279,-100.0,-0.803,26.51,0.768,215,0.4
3.0,6,3.0,0.2,-100.0,-90.1,-0.764,-0.279,-100.0,-0.901,26.51,0.767,215,0.01
1.5,3,1.5,0.05,-100.0,-80.48,-2.515,-1.34,-100.0,-0.805,32.98,0.687,849,0.39
0.5,3,1.5,0.2,-100.0,-100.0,-2.593,-1.599,-100.0,-1.0,33.07,0.709,1143,0.0
0.5,3,1.5,0.15,-100.0,-99.55,-2.685,-1.674,-100.0,-0.995,33.07,0.709,1143,0.0
0.5,3,1.5,0.08,-100.0,-96.96,-2.982,-1.862,-100.0,-0.97,33.07,0.693,1143,0.0
0.5,2,4.0,0.05,-100.0,-92.65,-2.213,-1.957,-100.0,-0.926,27.96,0.774,1359,0.0
0.5,3,1.5,0.05,-100.0,-91.13,-3.284,-2.011,-100.0,-0.911,33.07,0.669,1143,0.0
1.0,10,3.0,0.15,-100.0,-85.66,-1.163,-0.422,-100.0,-0.857,28.68,0.696,258,0.06
1.0,10,4.0,0.15,-100.0,-82.52,-0.816,-0.33,-100.0,-0.825,28.17,0.771,252,0.19
0.5,2,4.0,0.2,-100.0,-100.0,-2.046,-1.69,-100.0,-1.0,27.96,0.767,1359,0.0
0.5,2,4.0,0.15,-100.0,-99.73,-2.056,-1.747,-100.0,-0.997,27.96,0.773,1359,0.0
0.5,2,4.0,0.1,-100.0,-98.96,-2.054,-1.805,-100.0,-0.99,27.96,0.783,1359,0.0
0.5,3,2.0,0.08,-100.0,-97.17,-2.81,-1.855,-100.0,-0.972,29.2,0.688,1089,0.0
0.5,3,2.0,0.1,-100.0,-98.52,-2.713,-1.795,-100.0,-0.985,29.2,0.694,1089,0.0
0.5,3,2.0,0.15,-100.0,-99.61,-2.574,-1.687,-100.0,-0.996,29.2,0.699,1089,0.0
0.5,3,2.0,0.2,-100.0,-100.0,-2.496,-1.614,-100.0,-1.0,29.2,0.699,1089,0.0
1.5,3,1.5,0.08,-100.0,-92.53,-2.404,-1.291,-100.0,-0.925,32.98,0.698,849,0.0
1.0,10,4.0,0.2,-100.0,-89.13,-0.792,-0.314,-100.0,-0.891,28.17,0.773,252,0.01
0.5,3,2.5,0.05,-100.0,-87.58,-2.306,-1.618,-100.0,-0.876,28.4,0.744,1060,0.02
0.5,3,2.5,0.08,-100.0,-95.6,-2.143,-1.524,-100.0,-0.956,28.4,0.757,1060,0.0
0.5,3,2.5,0.1,-100.0,-97.63,-2.088,-1.485,-100.0,-0.976,28.4,0.759,1060,0.0
0.5,3,2.5,0.15,-100.0,-99.38,-2.067,-1.44,-100.0,-0.994,28.4,0.751,1060,0.0
0.5,3,2.5,0.2,-100.0,-100.0,-2.04,-1.396,-100.0,-1.0,28.4,0.746,1060,0.0
1.5,3,1.5,0.1,-100.0,-96.04,-2.361,-1.27,-100.0,-0.96,32.98,0.701,849,0.0
3.0,6,2.5,0.2,-100.0,-89.75,-0.827,-0.287,-100.0,-0.897,27.98,0.759,218,0.01
3.0,6,2.5,0.15,-100.0,-80.31,-0.853,-0.294,-100.0,-0.803,27.98,0.753,218,0.41
0.5,3,3.0,0.05,-100.0,-86.7,-2.08,-1.525,-100.0,-0.867,27.58,0.761,1037,0.04
0.5,3,3.0,0.08,-100.0,-95.2,-1.933,-1.434,-100.0,-0.952,27.58,0.774,1037,0.0
0.5,3,3.0,0.1,-100.0,-97.43,-1.902,-1.405,-100.0,-0.974,27.58,0.774,1037,0.0
0.5,2,4.0,0.08,-100.0,-97.89,-2.094,-1.855,-100.0,-0.979,27.96,0.782,1359,0.0
0.5,2,4.0,0.03,-100.0,-80.75,-2.36,-2.048,-100.0,-0.808,27.96,0.761,1359,0.35
0.5,3,3.0,0.2,-100.0,-99.73,-1.9,-1.338,-100.0,-0.997,27.58,0.755,1037,0.0
3.0,8,2.0,0.2,-100.0,-79.91,-0.668,-0.195,-100.0,-0.799,30.64,0.793,173,0.46
0.5,2,2.0,0.2,-100.0,-100.0,-3.002,-2.185,-100.0,-1.0,31.02,0.695,1496,0.0
0.5,2,2.0,0.15,-100.0,-100.0,-3.082,-2.28,-100.0,-1.0,31.02,0.697,1496,0.0
0.5,2,2.0,0.1,-100.0,-99.53,-3.196,-2.4,-100.0,-0.995,31.02,0.699,1496,0.0
0.5,2,2.0,0.08,-100.0,-98.98,-3.312,-2.483,-100.0,-0.99,31.02,0.693,1496,0.0
0.5,2,2.0,0.05,-100.0,-95.88,-3.571,-2.635,-100.0,-0.959,31.02,0.677,1496,0.0
0.5,2,2.0,0.03,-100.0,-87.09,-3.799,-2.744,-100.0,-0.871,31.02,0.66,1496,0.03
1.5,2,4.0,0.08,-100.0,-94.14,-1.653,-1.226,-100.0,-0.941,28.77,0.779,987,0.0
3.0,6,4.0,0.15,-100.0,-83.69,-0.884,-0.331,-100.0,-0.837,23.76,0.707,202,0.13
0.5,2,1.5,0.2,-100.0,-100.0,-3.228,-2.241,-100.0,-1.0,34.32,0.692,1556,0.0
0.5,2,1.5,0.15,-100.0,-100.0,-3.305,-2.328,-100.0,-1.0,34.32,0.695,1556,0.0
0.5,2,1.5,0.1,-100.0,-99.52,-3.465,-2.463,-100.0,-0.995,34.32,0.694,1556,0.0
0.5,2,1.5,0.08,-100.0,-98.98,-3.615,-2.559,-100.0,-0.99,34.32,0.686,1556,0.0
0.5,2,1.5,0.05,-100.0,-96.03,-3.953,-2.749,-100.0,-0.96,34.32,0.664,1556,0.0
0.5,2,1.5,0.03,-100.0,-87.57,-4.221,-2.874,-100.0,-0.876,34.32,0.645,1556,0.02
1.5,2,4.0,0.1,-100.0,-97.33,-1.707,-1.25,-100.0,-0.973,28.77,0.771,987,0.0
3.0,6,4.0,0.2,-100.0,-92.03,-0.865,-0.324,-100.0,-0.92,23.76,0.711,202,0.0
0.5,2,2.5,0.03,-100.0,-85.27,-3.266,-2.509,-100.0,-0.853,29.47,0.696,1449,0.07
0.5,2,2.5,0.05,-100.0,-94.97,-3.058,-2.403,-100.0,-0.95,29.47,0.712,1449,0.0
0.5,2,2.5,0.08,-100.0,-98.69,-2.851,-2.269,-100.0,-0.987,29.47,0.725,1449,0.0
0.5,2,2.5,0.1,-100.0,-99.38,-2.764,-2.197,-100.0,-0.994,29.47,0.729,1449,0.0
0.5,2,2.5,0.15,-100.0,-100.0,-2.716,-2.11,-100.0,-1.0,29.47,0.723,1449,0.0
0.5,2,2.5,0.2,-100.0,-100.0,-2.692,-2.042,-100.0,-1.0,29.47,0.715,1449,0.0
1.5,2,4.0,0.15,-100.0,-99.41,-1.728,-1.245,-100.0,-0.994,28.77,0.765,987,0.0
1.0,10,3.0,0.2,-100.0,-91.44,-1.132,-0.406,-100.0,-0.914,28.68,0.697,258,0.0
0.5,2,3.0,0.03,-100.0,-82.39,-2.779,-2.229,-100.0,-0.824,29.02,0.733,1406,0.2
0.5,2,3.0,0.05,-100.0,-93.52,-2.611,-2.136,-100.0,-0.935,29.02,0.747,1406,0.0
0.5,2,3.0,0.08,-100.0,-98.15,-2.43,-2.01,-100.0,-0.982,29.02,0.759,1406,0.0
0.5,2,3.0,0.1,-100.0,-99.09,-2.363,-1.95,-100.0,-0.991,29.02,0.762,1406,0.0
0.5,2,3.0,0.15,-100.0,-100.0,-2.346,-1.884,-100.0,-1.0,29.02,0.753,1406,0.0
0.5,2,3.0,0.2,-100.0,-100.0,-2.318,-1.82,-100.0,-1.0,29.02,0.747,1406,0.0
1.5,2,4.0,0.2,-100.0,-100.0,-1.684,-1.2,-100.0,-1.0,28.77,0.767,987,0.0
0.5,3,3.0,0.15,-100.0,-99.33,-1.913,-1.376,-100.0,-0.993,27.58,0.762,1037,0.0
1.5,3,1.5,0.15,-100.0,-98.91,-2.245,-1.214,-100.0,-0.989,32.98,0.71,849,0.0
1.5,3,3.0,0.1,-100.0,-94.71,-1.623,-1.019,-100.0,-0.947,28.37,0.761,772,0.0
0.5,4,4.0,0.15,-100.0,-98.23,-1.398,-0.937,-100.0,-0.982,27.68,0.788,773,0.0
0.5,5,1.5,0.1,-100.0,-91.42,-1.933,-0.952,-100.0,-0.914,35.34,0.739,682,0.0
0.5,5,1.5,0.08,-100.0,-86.51,-1.984,-0.979,-100.0,-0.865,35.34,0.737,682,0.04
1.5,2,1.5,0.08,-100.0,-96.27,-2.765,-1.671,-100.0,-0.963,33.33,0.7,1119,0.0
1.5,3,2.5,0.15,-100.0,-98.68,-1.741,-1.053,-100.0,-0.987,28.97,0.747,787,0.0
1.5,3,2.5,0.1,-100.0,-95.24,-1.809,-1.094,-100.0,-0.952,28.97,0.742,787,0.0
0.5,4,4.0,0.2,-100.0,-99.23,-1.393,-0.908,-100.0,-0.992,27.68,0.782,773,0.0
0.5,4,4.0,0.1,-100.0,-94.27,-1.415,-0.972,-100.0,-0.943,27.68,0.795,773,0.0
0.5,4,3.0,0.08,-100.0,-91.47,-1.709,-1.12,-100.0,-0.915,28.23,0.767,797,0.0
0.5,4,4.0,0.08,-100.0,-89.57,-1.366,-0.958,-100.0,-0.896,27.68,0.807,773,0.01
3.0,5,3.0,0.2,-100.0,-89.18,-0.585,-0.228,-100.0,-0.892,26.58,0.833,237,0.01
1.5,3,2.5,0.08,-100.0,-91.2,-1.841,-1.112,-100.0,-0.912,28.97,0.739,787,0.0
1.5,2,1.5,0.05,-100.0,-87.31,-2.866,-1.721,-100.0,-0.873,33.33,0.692,1119,0.03
0.5,4,3.0,0.2,-100.0,-99.42,-1.663,-1.031,-100.0,-0.994,28.23,0.751,797,0.0
0.5,4,3.0,0.15,-100.0,-98.62,-1.685,-1.068,-100.0,-0.986,28.23,0.756,797,0.0
0.5,5,1.5,0.15,-100.0,-96.9,-1.868,-0.91,-100.0,-0.969,35.34,0.738,682,0.0
